pripid,entname,longitude,latitude
3301060000051801,******,120.1485849479987,30.277992588083865
3301060000051802,******,120.14688176075178,30.280522868603974
3301060000051803,******,120.14959949424166,30.276876106379056
3301060000051804,******,120.14745928136414,30.27760922776084
3301060000052025,******,120.1291220811584,30.2620149963525
3301060000052026,******,120.12670474103105,30.271107387151662
3301060000052027,******,120.14770622554883,30.26810527524797
3301060000052030,******,120.14945100434086,30.27513843924774
3301060000052031,******,120.13349799678916,30.26254205480353
3301060000052032,******,120.14770802215985,30.268260287608438
3301060000052036,******,120.14681043529427,30.267498556986208
3301060000052112,******,120.1440569492451,30.269172344763724
3301060000052113,******,120.14768295943612,30.283262411189792
3301060000052115,******,120.14717397953417,30.2817174275095
3301060000052118,******,120.14709555746315,30.28327644433458
3301060000052120,******,120.14717397953417,30.2817174275095
3301060000052123,******,120.15178776646397,30.27006879885713
3301060000052125,******,120.15178776646397,30.27006879885713
3301060000052127,******,120.13007302737128,30.2561855034061
3301060000052129,******,120.15189421566691,30.270401740908312
3301060000052131,杭州市西湖区动力火车酒吧,120.13401074957426,30.267451460332442
3301060000052132,******,120.14800275619767,30.279857754415954
3301060000052133,******,120.14790636801645,30.268300522164598
3301060000052134,******,120.339492475657,30.22612283958972
3301060000052135,******,120.15168931218008,30.269485640697994
3301060000052136,******,120.20901180372168,30.24708298169347
3301060000052212,******,120.15313315862628,30.275866427865527
3301060000052213,******,120.1396059352737,30.261192548642125
3301060000052214,******,120.1471759558063,30.269838155896096
3301060000052215,杭州市西湖区老奶奶鸡窝火锅店,120.1376836513129,30.283206902286086
3301060000052216,******,120.14600591287956,30.28352849486204
3301060000052250,******,120.14704534218514,30.270730549303764
3301060000052251,******,120.14979981637039,30.2695526974367
3301060000052252,******,120.13105011427447,30.260836337025538
3301060000052254,******,120.15289528732723,30.27327965380095
3301060000052628,******,120.14717397953417,30.2817174275095
3301060000052630,******,120.14744823220636,30.276341796732513
3301060000052634,杭州市西湖区无尘土茶楼,120.14952520437599,30.278483695630104
3301060000052638,******,120.1558905972197,30.26786612843015
3301060000052639,杭州市西湖区百企家政服务部,120.12993801205312,30.25991632558892
3301060000052664,******,120.14737681691832,30.282673017277556
3301060000052677,******,120.14648354191921,30.267341905941926
3301060000052678,******,120.14748371527402,30.28246446764894
3301060000052679,******,120.14812241049161,30.268947469707324
3301060000052680,杭州市西湖区莱蒙日用品经营部,120.12823204005913,30.257447660585033
3301060000052681,******,120.14076106632898,30.267249116005658
3301060000052724,******,120.14638553678807,30.26740420770656
3301060000052727,******,120.14471271226738,30.26741138137401
3301060000052728,******,120.15189421566691,30.270401740908312
3301060000052729,******,120.14768295943612,30.283262411189792
3301060000052730,******,120.14701722522268,30.27140406893138
3301060000052731,******,120.12720608533618,30.269788721194256
3301060000052732,******,120.14709977949904,30.27465409807688
3301060000052734,******,120.14677010137689,30.282584607882203
3301060000052735,******,120.12734307692645,30.268800645663934
3301060000052737,******,120.14216619580769,30.281975251342043
3301060000052738,******,120.12617141704979,30.270428251467568
3301060000052739,******,120.14342238623286,30.268871913442922
3301060000052740,******,119.05149519191193,29.592850567689034
3301060000052741,******,120.12738143457172,30.270378271260114
3301060000052742,******,120.14979981637039,30.2695526974367
3301060000052779,******,120.12981754928424,30.261695671932554
3301060000052782,******,119.04477209381638,29.59304260426406
3301060000052801,******,120.14694572010409,30.267489355986108
3301060000052805,******,120.14815861220366,30.28240919217696
3301060000052814,******,120.14573300766561,30.27695547680106
3301060000052815,******,120.14801694942473,30.26675740583938
3301060000052816,******,120.11958908342542,30.259391748294195
3301060000052817,******,120.14427128493979,30.27630203331139
3301060000052818,******,120.12617141704979,30.270428251467568
3301060000052819,******,120.14617560279038,30.264615248410095
3301060000052820,******,120.14796906974105,30.267916577775228
3301060000052821,******,120.14694904383448,30.276386238183914
3301060000052822,******,120.14694904383448,30.276386238183914
3301060000052823,******,120.12865532161543,30.262474993227073
3301060000052824,******,120.14694904383448,30.276386238183914
3301060000052825,******,120.12856764699765,30.269134137873365
3301060000052826,******,120.12896999803557,30.262670407412692
3301060000052827,******,120.12617141704979,30.270428251467568
3301060000052828,******,120.14170051423132,30.27829587593938
3301060000052829,******,120.14733172198173,30.26888524690561
3301060000052830,******,120.14829704108274,30.275660670470405
3301060000052832,******,120.14979981637039,30.2695526974367
3301060000052833,******,120.14916426522208,30.268339976965116
3301060000052836,******,120.15151207650295,30.269276594916715
3301060000052837,******,120.14830961735989,30.279389497573767
3301060000053072,杭州市西湖区吕成理发店,120.15094776098158,30.271513540770563
3301060000053085,******,120.14790636801645,30.268300522164598
3301060000053089,******,120.14812241049161,30.268947469707324
3301060000053090,******,120.14141997342057,30.269191136310415
3301060000053114,杭州市西湖区陈荣娟家政服务部,120.1507721422544,30.264356598731798
3301060000053129,******,120.12993801205312,30.25991632558892
3301060000053133,杭州市下城区雪贝尔艺术蛋糕坊保？路店,120.12993801205312,30.25991632558892
3301060000053134,******,120.12993801205312,30.25991632558892
3301060000053135,******,120.144151001832,30.28303101993223
3301060000053136,******,120.14554391435577,30.264691665729288
3301060000053137,杭州市西湖区群星照相馆,120.14202606014814,30.277924367677425
3301060000053138,杭州市西湖区铜锣湾音乐休闲吧,120.13401074957426,30.267451460332442
3301060000053139,******,120.1267484885094,30.26997608949742
3301060000053142,******,120.14556682114626,30.28269819912765
3301060000053143,******,120.14688176075178,30.280522868603974
3301060000053144,******,120.12731307352242,30.26972579717619
3301060000053145,******,120.15020477249429,30.269443847172326
3301060000053146,******,120.12854393173218,30.258198396535914
3301060000053147,******,120.15121491704025,30.271972479061567
3301060000053148,******,120.12617141704979,30.270428251467568
3301060000053149,******,120.14879658877685,30.26897889298678
3301060000053150,******,120.14340666588643,30.276549423900377
3301060000053151,******,120.15409817454918,30.273651930284366
3301060000053152,******,120.1514254798518,30.271136860441263
3301060000053153,******,120.14601175186537,30.275746435257982
3301060000053183,******,120.14741346778314,30.283434083188354
3301060000053187,******,120.14451607319126,30.275928880099695
3301060000053189,******,120.14945100434086,30.27513843924774
3301060000053190,******,120.14418217303319,30.26888189404675
3301060000053192,******,120.15409817454918,30.273651930284366
3301060000053193,******,120.15169227658826,30.270930547226275
3301060000053195,******,120.15020477249429,30.269443847172326
3301060000053196,杭州市西湖区俊辉综合商店,120.13204849101827,30.269072383031066
3301060000053228,杭州市西湖区小平家政服务站,120.15016156399926,30.277664817830296
3301060000053559,******,120.14397170005219,30.28344944165845
3301060000053889,******,120.14741346778314,30.283434083188354
3301060000053890,杭州市西湖区源意信息咨询服务部,120.14804470706498,30.270010475401463
3301060000053891,杭州市西湖区米鱼之乡速食店,120.14585841111482,30.277572115719202
3301060000053892,******,120.14733172198173,30.26888524690561
3301060000053893,******,120.14151115142981,30.289687040570083
3301060000053894,******,120.12892508276006,30.257250052381153
3301060000053895,杭州市西湖区唐棉服饰设计工作室,120.14607086036791,30.269888604217314
3301060000053896,******,120.1535600334046,30.27092641471976
3301060000053897,******,120.14418082557494,30.267468458796202
3301060000053898,******,120.12617141704979,30.270428251467568
3301060000053899,******,120.14979981637039,30.2695526974367
3301060000053901,******,120.14459710034825,30.267827999000502
3301060000053939,杭州市西湖区西游之家商务旅馆,120.1307470259954,30.25513763145627
3301060000053940,******,120.14726165415195,30.2828808647983
3301060000053941,杭州市西湖区陈陈家政服务部,120.12993801205312,30.25991632558892
3301060000054007,杭州市西湖区新南山休闲吧,120.14704812693222,30.266954448889507
3301060000054063,******,120.14701722522268,30.27140406893138
3301060000054070,******,120.15380949284473,30.275171030051144
3301060000054150,******,120.14550906010197,30.268340366834604
3301060000054151,杭州市西湖区绮美创意设计工作室,120.13817924646276,30.271929750953383
3301060000054152,******,120.14145258191057,30.290033012067482
3301060000054153,******,120.14812241049161,30.268947469707324
3301060000054154,******,120.12617141704979,30.270428251467568
3301060000054155,******,120.14674692509473,30.271109570358604
3301060000054157,******,120.14504849886701,30.27647746004678
3301060000054158,杭州市西湖区亲亲宝贝母婴服务社,120.15002663851166,30.267888273122722
3301060000054159,******,120.13824922446199,30.264479256624053
3301060000054160,******,120.13714080529323,30.271977079349465
3301060000054162,******,120.1416063718139,30.269261624071405
3301060000054163,******,120.1461354485341,30.26482718935779
3301060000054168,杭州市西湖区玉蓉家政服务部,120.14554391435577,30.264691665729288
3301060000054170,******,120.14701722522268,30.27140406893138
3301060000054173,******,120.15380949284473,30.275171030051144
3301060000054260,******,120.1322904046921,30.262526926963584
3301060000054278,******,120.12993801205312,30.25991632558892
3301060000054289,******,120.12993801205312,30.25991632558892
3301060000054297,******,120.1451367124681,30.28382334559221
3301060000054306,******,120.12858911649934,30.257583740191958
3301060000054745,******,120.14731384570207,30.276956568338825
3301060000054746,******,120.12617141704979,30.270428251467568
3301060000054747,******,120.14805063588136,30.28329866347634
3301060000054748,******,120.15409817454918,30.273651930284366
3301060000054749,******,120.13103439392805,30.261420326883442
3301060000054750,杭州市西湖区天目山劳动服务站,120.14151115142981,30.289687040570083
3301060000054921,******,120.14907488382383,30.269119634845747
3301060000054929,******,120.14285582494772,30.265827235606885
3301060000054930,******,120.14215757207481,30.281973536157032
3301060000054931,******,120.14794310871183,30.28136051150073
3301060000054933,******,119.04390738493275,29.592786424564316
3301060000054934,杭州市西湖区彩虹奶茶店,120.13901898245349,30.280095000569077
3301060000054983,杭州市西湖区丹堤女子美容院,120.14349766423459,30.277504674682874
3301060000054984,杭州市西湖区宋荣食品店,120.1472857287396,30.278343591063344
3301060000054985,******,120.12993801205312,30.25991632558892
3301060000054986,******,120.1308465582459,30.262312641637575
3301060000055000,******,120.14776865778177,30.268247110007934
3301060000055050,******,120.12993801205312,30.25991632558892
3301060000055051,杭州市西湖区香姿日用品经营部,120.1478469001917,30.27680032237925
3301060000055052,******,120.14318325730609,30.27101109208229
3301060000055053,杭州市西湖区黍圆速食店,120.1279820416357,30.267271026914564
3301060000055054,******,120.14694572010409,30.267489355986108
3301060000055055,******,120.14928526697426,30.279917163464322
3301060000055060,杭州市西湖区多么衣秀服装店,120.14809770709009,30.26628043056529
3301060000055061,******,120.14733172198173,30.26888524690561
3301060000055147,******,120.14795002566424,30.270889456068783
3301060000055148,******,120.20901180372168,30.24708298169347
3301060000055216,******,120.14733172198173,30.26888524690561
3301060000055322,******,120.14326787768513,30.281308275976574
3301060000055389,******,120.14694904383448,30.276386238183914
3301060000055502,******,120.14694904383448,30.276386238183914
3301060000055505,******,120.14759914753205,30.27486632900308
3301060000055507,******,120.1440569492451,30.269172344763724
3301060000055510,杭州市西湖区高阳印务工作室,120.14694572010409,30.267489355986108
3301060000055512,******,120.13714080529323,30.271977079349465
3301060000055517,******,120.14431143919607,30.268482045303863
3301060000055518,杭州市西湖区斯堪尼亚机电维修服务部,120.14327317768765,30.283473297957435
3301060000055519,******,120.12993801205312,30.25991632558892
3301060000055529,杭州市西湖区小虫服饰店,120.14647833174725,30.281540139118636
3301060000055530,******,120.148053510459,30.27478836031111
3301060000055543,******,120.13056916150444,30.263666654950594
3301060000055555,杭州市西湖区小闲驿站茶吧,120.1396059352737,30.261192548642125
3301060000055562,******,120.14064716119032,30.26528187053054
3301060000055638,******,120.14064716119032,30.26528187053054
3301060000055642,******,120.14740358642253,30.275910869534414
3301060000055644,******,120.14702000996975,30.28355500183898
3301060000055646,******,120.13103439392805,30.261420326883442
3301060000055648,******,120.12993801205312,30.25991632558892
3301060000055704,******,120.11931851380581,30.258617042189915
3301060000055710,杭州市西湖区葆益堂食品便利店,120.12993801205312,30.25991632558892
3301060000055713,******,120.14549504653601,30.27574994381586
3301060000055714,******,120.14904281431714,30.26834644879845
3301060000055715,******,120.14805063588136,30.28329866347634
3301060000055718,******,120.0675780927032,30.342097245907418
3301060000055720,杭州市西湖区求智瓷像服务社,120.14741346778314,30.283434083188354
3301060000055926,杭州市西湖区鸿秦贸易商行,120.15682375698346,30.270323456744062
3301060000055927,杭州市西湖区恒瑞电脑办公用品经营部,120.14202606014814,30.277924367677425
3301060000055932,杭州市西湖区金为民自行车修理店,120.14694572010409,30.267489355986108
3301060000055937,******,120.14172997865205,30.282126031578873
3301060000055938,******,120.13714080529323,30.271977079349465
3301060000056008,杭州市西湖区得天佑化妆品店,120.15149132564567,30.26842029004712
3301060000056011,杭州市西湖区晶鑫顺家教服务部,120.13590320979213,30.2729498404198
3301060000056013,******,120.14928526697426,30.279917163464322
3301060000056019,******,120.14854982425325,30.268409763578983
3301060000056022,******,120.14702620827778,30.271579894368035
3301060000056066,杭州市西湖区红辣椒休闲吧,120.1272836091017,30.260022301243925
3301060000056067,******,120.1470582777845,30.2731547458862
3301060000056072,杭州市西湖区新神食品店,120.12682340718894,30.271140135250672
3301060000056077,杭州市西湖区蝶儿服饰商行,120.1473290270652,30.278157798218224
3301060000056078,******,120.14830961735989,30.279389497573767
3301060000056079,******,120.14647833174725,30.281540139118636
3301060000056110,******,120.14759914753205,30.27486632900308
3301060000056111,******,120.15168931218008,30.269485640697994
3301060000056141,杭州市西湖区群星照相馆,120.14202606014814,30.277924367677425
3301060000056145,杭州市西湖区衢记三宝饭馆,120.13537797056044,30.28901177674138
3301060000056149,******,120.12993801205312,30.25991632558892
3301060000056153,******,120.14807713589391,30.268308319557274
3301060000056198,******,120.13191042146137,30.262928515730838
3301060000056203,******,120.13191042146137,30.262928515730838
3301060000056208,******,120.15039296749862,30.276365498842456
3301060000056213,******,120.1271763514238,30.26985351651599
3301060000056214,******,120.14147854293981,30.278461319455204
3301060000056249,杭州市西湖区恩吉健身房,120.14918241099338,30.278880072730995
3301060000056250,杭州市西湖区明敏美容咨询服务部,120.1482520359767,30.280654861770028
3301060000056253,******,120.14172180407192,30.269016008311205
3301060000056254,******,120.14912815334058,30.26943870095337
3301060000056256,******,120.14399029497626,30.283083176567725
3301060000056289,杭州市西湖区涉水年华休闲足浴馆,120.14647833174725,30.281540139118636
3301060000056312,******,120.14453475794585,30.275227869009868
3301060000056616,******,120.14674919158864,30.280666730291184
3301060000056617,******,120.14766319671492,30.27131104895971
3301060000056619,******,120.14886315321515,30.281948432082014
3301060000056621,******,120.14960047489184,30.266766048086808
3301060000056651,******,120.15325972987263,30.275736065519506
3301060000056679,******,120.14854982425325,30.268409763578983
3301060000056723,******,120.14187128210877,30.277499762790544
3301060000056733,******,120.14647833174725,30.281540139118636
3301060000056748,******,120.14776865778177,30.268247110007934
3301060000056749,******,120.14828994446923,30.267010278980656
3301060000056750,******,120.14800275619767,30.279857754415954
3301060000056827,杭州市西湖区珊珊美容工作室,120.15325972987263,30.275736065519506
3301060000056869,******,120.14424891713259,30.278443699188415
3301060000056872,******,120.12883408441192,30.257786728500903
3301060000056876,******,120.14701722522268,30.27140406893138
3301060000056881,杭州市西湖区留广标牌文印制作社,120.13979601671961,30.280137023405974
3301060000056885,******,120.12983937810813,30.25588214653502
3301060000056948,******,120.1267360020628,30.260114084333747
3301060000056949,******,120.14348607609351,30.27094629753251
3301060000056951,******,120.15168931218008,30.269485640697994
3301060000057089,******,120.14714226934967,30.280020076690455
3301060000057090,******,120.14734681351429,30.281261887689027
3301060000057097,******,120.14868313279094,30.282400928140355
3301060000057098,******,120.15080861345808,30.27423501470622
3301060000057102,******,120.14671862847116,30.2771550720747
3301060000057107,******,120.14770712385435,30.277484871178924
3301060000057109,******,120.14928526697426,30.279917163464322
3301060000057111,杭州市西湖区丽晶图文设计工作室,120.14107403596866,30.271998053540692
3301060000057120,杭州市西湖区李为水果店,120.14119413941535,30.28407360159101
3301060000057174,杭州市西湖区雷吉休闲吧,120.13401074957426,30.267451460332442
3301060000057268,杭州市西湖区文文女子美容馆,120.13122231944074,30.256710098003033
3301060000057269,******,120.14767577299205,30.282010178739352
3301060000057270,******,120.14744823220636,30.276341796732513
3301060000057272,******,120.14411646198513,30.26588388509227
3301060000057312,******,120.14371199992927,30.282794170762706
3301060000057316,杭州市西湖区三华经济信息咨询服务部,120.15311788743259,30.27225496752299
3301060000057319,杭州市西湖区子木风味馆,120.14202606014814,30.277924367677425
3301060000057322,******,120.14761801194776,30.26897990664078
3301060000057392,******,120.15050920823161,30.268241183985815
3301060000057393,******,120.14717397953417,30.2817174275095
3301060000057394,******,120.12993801205312,30.25991632558892
3301060000057395,******,120.14543557871127,30.267139093537843
3301060000057396,******,120.15168931218008,30.269485640697994
3301060000057397,******,120.14737681691832,30.282673017277556
3301060000057473,******,120.12796748908643,30.259485169580483
3301060000057478,******,120.13103439392805,30.261420326883442
3301060000057533,杭州市西湖区金俊理发店,120.14613879521056,30.274703921129476
3301060000057537,******,120.14941273652614,30.27971726200738
3301060000057539,******,120.12993801205312,30.25991632558892
3301060000057540,******,120.15168931218008,30.269485640697994
3301060000057543,杭州市西湖区岳家风味馆,120.12664096133985,30.263106149999935
3301060000057555,杭州市西湖区东山化妆品经营部,120.128495153743,30.25813920815324
3301060000057565,杭州市西湖区新时代保健品商店,120.14825670716534,30.283075848133343
3301060000057566,******,120.1525644414079,30.27025024072062
3301060000057572,******,120.12796748908643,30.259485169580483
3301060000057659,杭州市西湖区海峰文体用品店,120.1270285801674,30.263792666748195
3301060000057663,******,120.13103439392805,30.261420326883442
3301060000069950,杭州市西湖区樱秀发型工作室,120.14349766423459,30.277504674682874
3301060001006745,杭州付大电子产品有限公司,120.14933440428567,30.275317610562862
3301060001006747,杭州天立电子技术有限公司,120.14394735597288,30.274320936690664
3301060001007002,******,120.1396059352737,30.261192548642125
3301060001007005,杭州市西湖区洁利日用品商行,120.14044162888965,30.26676442360426
3301060001007032,杭州康隆数码科技有限公司,120.1391597469269,30.292123080891727
3301060001007040,******,120.1396059352737,30.261192548642125
3301060001007045,杭州皇族燕窝庄,120.13839259402137,30.26880321879035
3301060001007083,杭州市西湖区国涛食品商店,120.11958908342542,30.259391748294195
3301060001007086,杭州华鼎房地产代理有限公司一分公司,120.13624429639428,30.270149578344867
3301060001007166,杭州市西湖区年丰日用品商店,120.1396059352737,30.261192548642125
3301060001007198,杭州市西湖区英宏日用品商行,120.14626166045824,30.270945049983595
3301060001007205,杭州市西湖区文华汽车清洗站,120.1518146257987,30.272823216734405
3301060001007207,杭州市西湖区阿鸿理发店,120.1396059352737,30.261192548642125
3301060001007329,杭州首佳房产代理有限公司保俶店,120.15029718567362,30.26448873082862
3301060001007331,杭州市西湖区军敏速食店,120.1838885764241,30.279801024049355
3301060001007335,杭州市西湖区水旺风味小吃店,120.14607086036791,30.269888604217314
3301060001007345,杭州市西湖区川秀足浴馆,120.15374023348991,30.261141549948718
3301060001007420,杭州东巨科技有限公司,120.14713301680291,30.28039820389554
3301060001007441,杭州迅腾旅游信息咨询服务有限公司,120.14400718311985,30.290723236333168
3301060001007457,杭州瑞峰服饰有限公司,120.13817924646276,30.271929750953383
3301060001007482,杭州市西湖区姜金峰日用品经营部,120.1396059352737,30.261192548642125
3301060001007484,杭州市西湖区耀耀茶庄,120.11958908342542,30.259391748294195
3301060001007565,杭州广杰电子有限公司,120.14373939824732,30.278359496099455
3301060001007582,杭州市西湖区东明绒线行,120.14824035800507,30.2653181295275
3301060001007594,杭州朗桥教育研究所,120.14391043561642,30.277850299753315
3301060001007650,******,120.14314696576349,30.277236937205053
3301060001007651,杭州市西湖区金碧擦鞋店莫干山路分店,120.14853374458464,30.282656411286165
3301060001007669,杭州双桥广告有限公司,120.15371831483546,30.274202735465572
3301060001007670,杭州市西湖区吉森综合商店,120.12664096133985,30.263106149999935
3301060001007676,杭州市西湖区万和科教书店,120.15357799951481,30.26845592408263
3301060001007690,杭州市西湖区火奴鲁鲁童装店,120.1441515408153,30.283457237835236
3301060001007692,杭州市西湖区浪花游泳服装综合经营部,120.13202549439721,30.266375404739833
3301060001007816,杭州久事实业投资有限公司第一经营部,120.1428683113943,30.2673723940445
3301060001007889,******,120.14632535031889,30.280175148004794
3301060001007906,杭州市西湖区琴照美发店,120.14645201139581,30.27493540921188
3301060001007907,杭州市西湖区碧兰日用品商店,120.13763972417347,30.27186565875587
3301060001007948,杭州市西湖区嘉丽维斯美容院,120.15089305417602,30.273829964037336
